web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,detail,superficie,adresse,ville,prix,image_link-src
"1708114364-529","https://www.expat-dakar.com/terrains-a-vendre?page=2","VIP

kalimo city NDIAKHIRATE
150 m²
Ndiakhirate,
Dakar

mercredi, 15:12

14 000 000 F Cfa

773465808","https://www.expat-dakar.com/annonce/kalimo-city-ndiakhirate-5952873","Page 2 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114364-530","https://www.expat-dakar.com/terrains-a-vendre?page=2","Terrain agricole à Mboro

Mboro,
Thiès

Aujourd'hui, 12:13

Vendeur vérifié

3 250 000 F Cfa

772707901

771349834

778993924","https://www.expat-dakar.com/annonce/terrain-agricole-a-mboro-5669305","Page 2 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114364-531","https://www.expat-dakar.com/terrains-a-vendre?page=2","Hectare à vendre à Mboro
10,000 m²
Mboro,
Thiès

Aujourd'hui, 12:11

Vendeur vérifié

2 750 000 F Cfa

772707901

771349834

778993924","https://www.expat-dakar.com/annonce/hectare-a-vendre-a-mboro-5848188","Page 2 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114364-532","https://www.expat-dakar.com/terrains-a-vendre?page=2","Terrain à vendre à MBORO
300 m²
Mboro,
Thiès

Aujourd'hui, 12:10

Vendeur vérifié

2 500 000 F Cfa

772707901

771349834

778993924","https://www.expat-dakar.com/annonce/terrain-a-vendre-a-mboro-5909464","Page 2 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114364-533","https://www.expat-dakar.com/terrains-a-vendre?page=2","Terrain à Vendre Almadie 2 Derrière KALIA
150 m²
Mermoz,
Dakar

Aujourd'hui, 11:00

15 000 000 F Cfa

775747793","https://www.expat-dakar.com/annonce/terrain-a-vendre-almadie-2-derriere-kalia-6005585","Page 2 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114364-534","https://www.expat-dakar.com/terrains-a-vendre?page=2","Terrain en vente
180 m²
Keur Massar,
Dakar

Hier, 10:04

4 500 000 F Cfa

776373357","https://www.expat-dakar.com/annonce/terrain-en-vente-5937203","Page 2 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114364-535","https://www.expat-dakar.com/terrains-a-vendre?page=2","Terrains TF payables sur 2ans à Ndiakhirate
150 m²
Ndiakhirate,
Dakar

Aujourd'hui, 09:48

14 000 000 F Cfa

771497070","https://www.expat-dakar.com/annonce/terrains-tf-payables-sur-2ans-a-ndiakhirate-5995775","Page 2 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114364-536","https://www.expat-dakar.com/terrains-a-vendre?page=2","VEND UN TERRAIN DE 150 M2 PARCELLES ASSAINIES DE DIAKHAYE
150 m²
Parcelles Assainies,
Dakar

16. déc. '23, 18:47

16 500 000 F Cfa

778146574

761855591","https://www.expat-dakar.com/annonce/vend-un-terrain-de-150-m2-parcelles-assainies-de-diakhaye-5961730","Page 2 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114364-537","https://www.expat-dakar.com/terrains-a-vendre?page=2","TERRAIN DE 2500m2 A VENDRE THIAROYE
2,497 m²
Thiaroye,
Dakar

21. nov. '23, 16:24

900 000 000 F Cfa

773289489

338244373

773289489","https://www.expat-dakar.com/annonce/terrain-de-2500m2-a-vendre-thiaroye-5942670","Page 2 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114364-538","https://www.expat-dakar.com/terrains-a-vendre?page=2","Terrain à vendre corniche almadies
10,000 m²
Almadies,
Dakar

Aujourd'hui, 07:21

20 000 000 000 F Cfa

775597743","https://www.expat-dakar.com/annonce/terrain-a-vendre-corniche-almadies-6005293","Page 2 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114364-539","https://www.expat-dakar.com/terrains-a-vendre?page=2","Des terrains première position à vendre
150 m²
Tivaouane peulh,
Dakar

Aujourd'hui, 07:05

15 000 000 F Cfa

774304404

765913011","https://www.expat-dakar.com/annonce/des-terrains-premiere-position-a-vendre-5482379","Page 2 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114367-540","https://www.expat-dakar.com/terrains-a-vendre?page=1","VIP

kalimo city NDIAKHIRATE
150 m²
Ndiakhirate,
Dakar

mercredi, 15:12

14 000 000 F Cfa

773465808","https://www.expat-dakar.com/annonce/kalimo-city-ndiakhirate-5952873","Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114367-541","https://www.expat-dakar.com/terrains-a-vendre?page=1","Terrains 150m2 à vendre vdn 3
150 m²
Guediawaye,
Dakar

Aujourd'hui, 19:02

40 000 000 F Cfa

775225352","https://www.expat-dakar.com/annonce/terrains-150m2-a-vendre-vdn-3-2732770","Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114367-542","https://www.expat-dakar.com/terrains-a-vendre?page=1","Terrain 200m2 angle à vendre Almadies
200 m²
Almadies,
Dakar

Aujourd'hui, 19:02

95 000 000 F Cfa

775225352","https://www.expat-dakar.com/annonce/terrain-200m2-angle-a-vendre-almadies-2732332","Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114367-543","https://www.expat-dakar.com/terrains-a-vendre?page=1","vente terrain à thies
300 m²
Thiès,
Thiès

Aujourd'hui, 16:27

15 000 000 F Cfa

708477008

708477008

767659803","https://www.expat-dakar.com/annonce/vente-terrain-a-thies-6005772","Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114367-544","https://www.expat-dakar.com/terrains-a-vendre?page=1","Terrain de 300m2 à vendre à Nguering
300 m²
Nguering,
Thiès

Aujourd'hui, 16:11

15 000 000 F Cfa

771751138

763277800","https://www.expat-dakar.com/annonce/terrain-de-300m2-a-vendre-a-nguering-5970845","Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114367-545","https://www.expat-dakar.com/terrains-a-vendre?page=1","Terrains TF individuels à Ndiakhirate payable sur 2ans
150 m²
Ndiakhirate,
Dakar

Aujourd'hui, 15:25

14 000 000 F Cfa

771497070","https://www.expat-dakar.com/annonce/terrains-tf-individuels-a-ndiakhirate-payable-sur-2ans-5794752","Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114367-546","https://www.expat-dakar.com/terrains-a-vendre?page=1","Deliberation Cite Apix
150 m²
Tivaouane peulh,
Dakar

Aujourd'hui, 12:31

17 000 000 F Cfa

785445454

785445353","https://www.expat-dakar.com/annonce/deliberation-cite-apix-6005677","Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
